indicateur,branche,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,source_fichier,domaine
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2012 T3,92.9,92.9,2012 T3,2012 T3,trimestrielle,2012,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2012 T4,130.5,130.5,2012 T4,2012 T4,trimestrielle,2012,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2013 T1,179.0,179.0,2013 T1,2013 T1,trimestrielle,2013,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2013 T2,151.1,151.1,2013 T2,2013 T2,trimestrielle,2013,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2013 T3,161.4,161.4,2013 T3,2013 T3,trimestrielle,2013,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2013 T4,163.6,163.6,2013 T4,2013 T4,trimestrielle,2013,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2014 T1,215.7,215.7,2014 T1,2014 T1,trimestrielle,2014,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2014 T2,203.8,203.8,2014 T2,2014 T2,trimestrielle,2014,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2014 T3,180.0,180.0,2014 T3,2014 T3,trimestrielle,2014,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2014 T4,182.6,182.6,2014 T4,2014 T4,trimestrielle,2014,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2015 T1,238.3,238.3,2015 T1,2015 T1,trimestrielle,2015,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2015 T2,173.1,173.1,2015 T2,2015 T2,trimestrielle,2015,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2015 T3,166.4,166.4,2015 T3,2015 T3,trimestrielle,2015,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2015 T4,174.7,174.7,2015 T4,2015 T4,trimestrielle,2015,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2016 T1,158.7,158.7,2016 T1,2016 T1,trimestrielle,2016,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2016 T2,216.3,216.3,2016 T2,2016 T2,trimestrielle,2016,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2016 T3,214.3,214.3,2016 T3,2016 T3,trimestrielle,2016,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2016 T4,215.3,215.3,2016 T4,2016 T4,trimestrielle,2016,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2017 T1,193.3,193.3,2017 T1,2017 T1,trimestrielle,2017,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2017 T2,212.4,212.4,2017 T2,2017 T2,trimestrielle,2017,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2017 T3,209.6,209.6,2017 T3,2017 T3,trimestrielle,2017,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2017 T4,168.9,168.9,2017 T4,2017 T4,trimestrielle,2017,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2018 T1,204.9,204.9,2018 T1,2018 T1,trimestrielle,2018,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2018 T2,212.1,212.1,2018 T2,2018 T2,trimestrielle,2018,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2018 T3,128.7,128.7,2018 T3,2018 T3,trimestrielle,2018,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2018 T4,192.7,192.7,2018 T4,2018 T4,trimestrielle,2018,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2019 T1,210.5,210.5,2019 T1,2019 T1,trimestrielle,2019,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2019 T2,124.4,124.4,2019 T2,2019 T2,trimestrielle,2019,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2019 T3,136.3,136.3,2019 T3,2019 T3,trimestrielle,2019,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2019 T4,222.184879,222.184879,2019 T4,2019 T4,trimestrielle,2019,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2020 T1,214.4,214.4,2020 T1,2020 T1,trimestrielle,2020,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2020 T2,214.1,214.1,2020 T2,2020 T2,trimestrielle,2020,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2020 T3,202.5,202.5,2020 T3,2020 T3,trimestrielle,2020,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU PAPIER, CARTON ET EDITION, IMPRIMERIE (Divisions 21 & 22)",Base 100 2007,2020 T4,196.2,196.2,2020 T4,2020 T4,trimestrielle,2020,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2007 T1,75.8,75.8,2007 T1,2007 T1,trimestrielle,2007,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2007 T2,131.0,131.0,2007 T2,2007 T2,trimestrielle,2007,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2007 T3,110.1,110.1,2007 T3,2007 T3,trimestrielle,2007,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2007 T4,83.1,83.1,2007 T4,2007 T4,trimestrielle,2007,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2008 T1,57.6,57.6,2008 T1,2008 T1,trimestrielle,2008,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2008 T2,92.0,92.0,2008 T2,2008 T2,trimestrielle,2008,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2008 T3,73.3,73.3,2008 T3,2008 T3,trimestrielle,2008,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2008 T4,62.3,62.3,2008 T4,2008 T4,trimestrielle,2008,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2009 T1,76.7,76.7,2009 T1,2009 T1,trimestrielle,2009,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2009 T2,52.0,52.0,2009 T2,2009 T2,trimestrielle,2009,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2009 T3,49.6,49.6,2009 T3,2009 T3,trimestrielle,2009,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2009 T4,90.0,90.0,2009 T4,2009 T4,trimestrielle,2009,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2010 T1,88.3,88.3,2010 T1,2010 T1,trimestrielle,2010,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2010 T2,73.0,73.0,2010 T2,2010 T2,trimestrielle,2010,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2010 T3,68.7,68.7,2010 T3,2010 T3,trimestrielle,2010,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2010 T4,66.0,66.0,2010 T4,2010 T4,trimestrielle,2010,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES PETROLIERES, CHIMIQUES ET CAOUTCHOUC, PLASTIQUES (Divisions 23 à 25)",Base 100 2007,2011 T1,67.2,67.2,2011 T1,2011 T1,trimestrielle,2011,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
