indicateur,branche_d_activit,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,source_fichier,domaine,branche,trimestre,domaine_d_activit_s,sexe
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2011 T3,112.1,112.1,2011 T3,2011 T3,trimestrielle,2011,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2011 T4,129.4,129.4,2011 T4,2011 T4,trimestrielle,2011,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T1,158.5,158.5,2012 T1,2012 T1,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T2,143.1,143.1,2012 T2,2012 T2,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T3,113.1,113.1,2012 T3,2012 T3,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T4,130.8,130.8,2012 T4,2012 T4,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T1,168.4,168.4,2013 T1,2013 T1,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T2,170.7,170.7,2013 T2,2013 T2,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T3,146.3,146.3,2013 T3,2013 T3,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T4,158.8,158.8,2013 T4,2013 T4,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T1,165.1,165.1,2014 T1,2014 T1,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T2,168.3,168.3,2014 T2,2014 T2,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T3,154.6,154.6,2014 T3,2014 T3,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T4,192.6,192.6,2014 T4,2014 T4,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T1,187.0,187.0,2015 T1,2015 T1,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T2,198.8,198.8,2015 T2,2015 T2,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T3,160.0,160.0,2015 T3,2015 T3,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T4,194.5,194.5,2015 T4,2015 T4,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T1,196.2,196.2,2016 T1,2016 T1,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T2,216.4,216.4,2016 T2,2016 T2,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T3,189.3,189.3,2016 T3,2016 T3,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T4,204.7,204.7,2016 T4,2016 T4,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T1,209.7,209.7,2017 T1,2017 T1,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T2,230.5,230.5,2017 T2,2017 T2,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T3,182.4,182.4,2017 T3,2017 T3,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T4,215.6,215.6,2017 T4,2017 T4,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T1,223.5,223.5,2018 T1,2018 T1,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T2,234.6,234.6,2018 T2,2018 T2,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T3,186.6,186.6,2018 T3,2018 T3,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T4,243.5,243.5,2018 T4,2018 T4,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T1,243.3,243.3,2019 T1,2019 T1,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T2,263.1,263.1,2019 T2,2019 T2,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T3,235.7,235.7,2019 T3,2019 T3,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T4,293.48633,293.48633,2019 T4,2019 T4,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T1,309.4,309.4,2020 T1,2020 T1,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T2,294.3,294.3,2020 T2,2020 T2,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T3,243.1,243.1,2020 T3,2020 T3,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T4,264.1,264.1,2020 T4,2020 T4,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES ALIMENTAIRES ET DE TABAC (Divisions 15 & 16),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T1,83.6,83.6,2007 T1,2007 T1,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T2,81.9,81.9,2007 T2,2007 T2,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T3,171.5,171.5,2007 T3,2007 T3,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T4,63.1,63.1,2007 T4,2007 T4,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T1,186.1,186.1,2008 T1,2008 T1,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T2,44.2,44.2,2008 T2,2008 T2,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T3,10.1,10.1,2008 T3,2008 T3,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T4,64.9,64.9,2008 T4,2008 T4,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T1,146.8,146.8,2009 T1,2009 T1,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T2,19.5,19.5,2009 T2,2009 T2,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T3,15.3,15.3,2009 T3,2009 T3,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T4,36.3,36.3,2009 T4,2009 T4,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T1,136.4,136.4,2010 T1,2010 T1,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T2,12.8,12.8,2010 T2,2010 T2,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T3,10.3,10.3,2010 T3,2010 T3,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T4,35.3,35.3,2010 T4,2010 T4,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2011 T1,88.1,88.1,2011 T1,2011 T1,trimestrielle,2011,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDUSTRIES TEXTILES ET DU CUIR (Divisions 17 à 19),1.0,,
