date,region,province,marche,categorie,produit,unit,statut_prix,type_prix,devise,prix_local,prix_usd,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
mars 1993,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,53.0,0.13,mars 1993,mars 1993,mensuelle,1993,1,3,wfp_food_prices_bfa.csv,prix
mars 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,69.25,0.16,mars 1993,mars 1993,mensuelle,1993,1,3,wfp_food_prices_bfa.csv,prix
mars 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,66.25,0.16,mars 1993,mars 1993,mensuelle,1993,1,3,wfp_food_prices_bfa.csv,prix
mars 1993,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,71.5,0.17,mars 1993,mars 1993,mensuelle,1993,1,3,wfp_food_prices_bfa.csv,prix
mars 1993,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,70.0,0.17,mars 1993,mars 1993,mensuelle,1993,1,3,wfp_food_prices_bfa.csv,prix
avril 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,48.5,0.12,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,62.0,0.15,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,62.5,0.15,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,72.25,0.17,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,71.0,0.17,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,71.75,0.17,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,68.0,0.16,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,68.5,0.16,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
avril 1993,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,71.67,0.17,avril 1993,avril 1993,mensuelle,1993,2,4,wfp_food_prices_bfa.csv,prix
mai 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,49.75,0.12,mai 1993,mai 1993,mensuelle,1993,2,5,wfp_food_prices_bfa.csv,prix
mai 1993,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,59.0,0.14,mai 1993,mai 1993,mensuelle,1993,2,5,wfp_food_prices_bfa.csv,prix
mai 1993,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,72.25,0.17,mai 1993,mai 1993,mensuelle,1993,2,5,wfp_food_prices_bfa.csv,prix
mai 1993,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,72.33,0.17,mai 1993,mai 1993,mensuelle,1993,2,5,wfp_food_prices_bfa.csv,prix
mai 1993,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,71.0,0.17,mai 1993,mai 1993,mensuelle,1993,2,5,wfp_food_prices_bfa.csv,prix
mai 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,71.67,0.17,mai 1993,mai 1993,mensuelle,1993,2,5,wfp_food_prices_bfa.csv,prix
mai 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,63.75,0.15,mai 1993,mai 1993,mensuelle,1993,2,5,wfp_food_prices_bfa.csv,prix
juin 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,51.75,0.12,juin 1993,juin 1993,mensuelle,1993,2,6,wfp_food_prices_bfa.csv,prix
juin 1993,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,67.5,0.16,juin 1993,juin 1993,mensuelle,1993,2,6,wfp_food_prices_bfa.csv,prix
juin 1993,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,74.75,0.18,juin 1993,juin 1993,mensuelle,1993,2,6,wfp_food_prices_bfa.csv,prix
juin 1993,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,73.25,0.17,juin 1993,juin 1993,mensuelle,1993,2,6,wfp_food_prices_bfa.csv,prix
juin 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,76.0,0.18,juin 1993,juin 1993,mensuelle,1993,2,6,wfp_food_prices_bfa.csv,prix
juin 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,65.75,0.16,juin 1993,juin 1993,mensuelle,1993,2,6,wfp_food_prices_bfa.csv,prix
juin 1993,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,73.0,0.17,juin 1993,juin 1993,mensuelle,1993,2,6,wfp_food_prices_bfa.csv,prix
juillet 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,60.0,0.14,juillet 1993,juillet 1993,mensuelle,1993,3,7,wfp_food_prices_bfa.csv,prix
juillet 1993,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,79.0,0.19,juillet 1993,juillet 1993,mensuelle,1993,3,7,wfp_food_prices_bfa.csv,prix
juillet 1993,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,79.75,0.19,juillet 1993,juillet 1993,mensuelle,1993,3,7,wfp_food_prices_bfa.csv,prix
juillet 1993,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,66.75,0.16,juillet 1993,juillet 1993,mensuelle,1993,3,7,wfp_food_prices_bfa.csv,prix
juillet 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,85.0,0.2,juillet 1993,juillet 1993,mensuelle,1993,3,7,wfp_food_prices_bfa.csv,prix
juillet 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,76.75,0.18,juillet 1993,juillet 1993,mensuelle,1993,3,7,wfp_food_prices_bfa.csv,prix
juillet 1993,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,78.5,0.19,juillet 1993,juillet 1993,mensuelle,1993,3,7,wfp_food_prices_bfa.csv,prix
aout 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,60.33,0.14,aout 1993,aout 1993,mensuelle,1993,3,8,wfp_food_prices_bfa.csv,prix
aout 1993,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,78.0,0.19,aout 1993,aout 1993,mensuelle,1993,3,8,wfp_food_prices_bfa.csv,prix
aout 1993,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,82.67,0.2,aout 1993,aout 1993,mensuelle,1993,3,8,wfp_food_prices_bfa.csv,prix
aout 1993,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,77.0,0.18,aout 1993,aout 1993,mensuelle,1993,3,8,wfp_food_prices_bfa.csv,prix
aout 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,85.0,0.2,aout 1993,aout 1993,mensuelle,1993,3,8,wfp_food_prices_bfa.csv,prix
aout 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,79.25,0.19,aout 1993,aout 1993,mensuelle,1993,3,8,wfp_food_prices_bfa.csv,prix
aout 1993,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,83.5,0.2,aout 1993,aout 1993,mensuelle,1993,3,8,wfp_food_prices_bfa.csv,prix
septembre 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,55.33,0.13,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
septembre 1993,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,83.83,0.2,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
septembre 1993,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,74.5,0.18,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
septembre 1993,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,78.17,0.19,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
septembre 1993,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,59.67,0.14,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
septembre 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,69.0,0.16,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
septembre 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,78.0,0.19,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
septembre 1993,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,81.67,0.19,septembre 1993,septembre 1993,mensuelle,1993,3,9,wfp_food_prices_bfa.csv,prix
octobre 1993,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,73.75,0.18,octobre 1993,octobre 1993,mensuelle,1993,4,10,wfp_food_prices_bfa.csv,prix
octobre 1993,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,78.5,0.19,octobre 1993,octobre 1993,mensuelle,1993,4,10,wfp_food_prices_bfa.csv,prix
octobre 1993,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,56.25,0.13,octobre 1993,octobre 1993,mensuelle,1993,4,10,wfp_food_prices_bfa.csv,prix
octobre 1993,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,50.75,0.12,octobre 1993,octobre 1993,mensuelle,1993,4,10,wfp_food_prices_bfa.csv,prix
octobre 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,75.0,0.18,octobre 1993,octobre 1993,mensuelle,1993,4,10,wfp_food_prices_bfa.csv,prix
octobre 1993,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,68.33,0.16,octobre 1993,octobre 1993,mensuelle,1993,4,10,wfp_food_prices_bfa.csv,prix
octobre 1993,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,62.5,0.15,octobre 1993,octobre 1993,mensuelle,1993,4,10,wfp_food_prices_bfa.csv,prix
novembre 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,51.75,0.12,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,77.0,0.18,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,54.25,0.13,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,58.25,0.14,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,68.75,0.16,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,53.0,0.13,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,65.0,0.15,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,67.0,0.16,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
novembre 1993,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,63.0,0.15,novembre 1993,novembre 1993,mensuelle,1993,4,11,wfp_food_prices_bfa.csv,prix
decembre 1993,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,48.0,0.11,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
decembre 1993,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,73.75,0.18,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
decembre 1993,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,51.67,0.12,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
decembre 1993,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,54.5,0.13,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
decembre 1993,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,56.0,0.13,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
decembre 1993,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,39.5,0.094,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
decembre 1993,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,63.0,0.15,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
decembre 1993,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,60.0,0.14,decembre 1993,decembre 1993,mensuelle,1993,4,12,wfp_food_prices_bfa.csv,prix
janvier 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,45.5,0.11,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,50.67,0.12,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,71.62,0.17,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,41.67,0.099,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,54.5,0.13,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,51.33,0.12,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,66.5,0.16,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,63.33,0.15,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,66.5,0.16,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
janvier 1994,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,57.0,0.14,janvier 1994,janvier 1994,mensuelle,1994,1,1,wfp_food_prices_bfa.csv,prix
fevrier 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,51.0,0.12,fevrier 1994,fevrier 1994,mensuelle,1994,1,2,wfp_food_prices_bfa.csv,prix
fevrier 1994,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,57.75,0.14,fevrier 1994,fevrier 1994,mensuelle,1994,1,2,wfp_food_prices_bfa.csv,prix
fevrier 1994,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,68.0,0.16,fevrier 1994,fevrier 1994,mensuelle,1994,1,2,wfp_food_prices_bfa.csv,prix
fevrier 1994,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,72.5,0.17,fevrier 1994,fevrier 1994,mensuelle,1994,1,2,wfp_food_prices_bfa.csv,prix
fevrier 1994,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,64.5,0.15,fevrier 1994,fevrier 1994,mensuelle,1994,1,2,wfp_food_prices_bfa.csv,prix
fevrier 1994,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,36.0,0.086,fevrier 1994,fevrier 1994,mensuelle,1994,1,2,wfp_food_prices_bfa.csv,prix
mars 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,56.75,0.13,mars 1994,mars 1994,mensuelle,1994,1,3,wfp_food_prices_bfa.csv,prix
mars 1994,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,67.0,0.16,mars 1994,mars 1994,mensuelle,1994,1,3,wfp_food_prices_bfa.csv,prix
mars 1994,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,72.5,0.17,mars 1994,mars 1994,mensuelle,1994,1,3,wfp_food_prices_bfa.csv,prix
mars 1994,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,77.0,0.18,mars 1994,mars 1994,mensuelle,1994,1,3,wfp_food_prices_bfa.csv,prix
mars 1994,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,65.5,0.16,mars 1994,mars 1994,mensuelle,1994,1,3,wfp_food_prices_bfa.csv,prix
mars 1994,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,57.0,0.14,mars 1994,mars 1994,mensuelle,1994,1,3,wfp_food_prices_bfa.csv,prix
avril 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,64.0,0.15,avril 1994,avril 1994,mensuelle,1994,2,4,wfp_food_prices_bfa.csv,prix
avril 1994,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,73.67,0.18,avril 1994,avril 1994,mensuelle,1994,2,4,wfp_food_prices_bfa.csv,prix
avril 1994,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,79.6,0.19,avril 1994,avril 1994,mensuelle,1994,2,4,wfp_food_prices_bfa.csv,prix
avril 1994,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,70.25,0.17,avril 1994,avril 1994,mensuelle,1994,2,4,wfp_food_prices_bfa.csv,prix
avril 1994,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,75.5,0.18,avril 1994,avril 1994,mensuelle,1994,2,4,wfp_food_prices_bfa.csv,prix
avril 1994,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,84.0,0.2,avril 1994,avril 1994,mensuelle,1994,2,4,wfp_food_prices_bfa.csv,prix
mai 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,66.0,0.16,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
mai 1994,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,64.5,0.15,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
mai 1994,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,82.5,0.2,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
mai 1994,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,58.0,0.14,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
mai 1994,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,83.25,0.2,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
mai 1994,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,69.75,0.17,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
mai 1994,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,55.0,0.13,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
mai 1994,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,90.5,0.22,mai 1994,mai 1994,mensuelle,1994,2,5,wfp_food_prices_bfa.csv,prix
juin 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,75.0,0.18,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juin 1994,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,66.5,0.16,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juin 1994,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,90.0,0.21,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juin 1994,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,67.25,0.16,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juin 1994,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,55.0,0.13,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juin 1994,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,90.25,0.21,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juin 1994,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,75.75,0.18,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juin 1994,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,93.25,0.22,juin 1994,juin 1994,mensuelle,1994,2,6,wfp_food_prices_bfa.csv,prix
juillet 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,69.75,0.17,juillet 1994,juillet 1994,mensuelle,1994,3,7,wfp_food_prices_bfa.csv,prix
juillet 1994,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,90.0,0.21,juillet 1994,juillet 1994,mensuelle,1994,3,7,wfp_food_prices_bfa.csv,prix
juillet 1994,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,69.0,0.16,juillet 1994,juillet 1994,mensuelle,1994,3,7,wfp_food_prices_bfa.csv,prix
juillet 1994,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,88.5,0.21,juillet 1994,juillet 1994,mensuelle,1994,3,7,wfp_food_prices_bfa.csv,prix
juillet 1994,SAHEL,SOUM,Djibo,cereales et tubercules,mil,KG,observe,detail,XOF,77.0,0.18,juillet 1994,juillet 1994,mensuelle,1994,3,7,wfp_food_prices_bfa.csv,prix
juillet 1994,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,92.75,0.22,juillet 1994,juillet 1994,mensuelle,1994,3,7,wfp_food_prices_bfa.csv,prix
aout 1994,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,73.67,0.18,aout 1994,aout 1994,mensuelle,1994,3,8,wfp_food_prices_bfa.csv,prix
aout 1994,CASCADES,COMOÉ,Banfora,cereales et tubercules,mil,KG,observe,detail,XOF,74.5,0.18,aout 1994,aout 1994,mensuelle,1994,3,8,wfp_food_prices_bfa.csv,prix
aout 1994,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,mil,KG,observe,detail,XOF,58.33,0.14,aout 1994,aout 1994,mensuelle,1994,3,8,wfp_food_prices_bfa.csv,prix
aout 1994,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,cereales et tubercules,mil,KG,observe,detail,XOF,71.0,0.17,aout 1994,aout 1994,mensuelle,1994,3,8,wfp_food_prices_bfa.csv,prix
aout 1994,EST,GOURMA,Fada N'Gourma,cereales et tubercules,mil,KG,observe,detail,XOF,58.75,0.14,aout 1994,aout 1994,mensuelle,1994,3,8,wfp_food_prices_bfa.csv,prix
aout 1994,SAHEL,OUDALAN,Gorom Gorom,cereales et tubercules,mil,KG,observe,detail,XOF,100.0,0.24,aout 1994,aout 1994,mensuelle,1994,3,8,wfp_food_prices_bfa.csv,prix
