indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,fevrier 2020,765.0,765.0,fevrier 2020,fevrier 2020,mensuelle,2020,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mars 2020,836.0,836.0,mars 2020,mars 2020,mensuelle,2020,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,avril 2020,821.0,821.0,avril 2020,avril 2020,mensuelle,2020,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mai 2020,785.0,785.0,mai 2020,mai 2020,mensuelle,2020,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juin 2020,973.0,973.0,juin 2020,juin 2020,mensuelle,2020,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juillet 2020,744.0,744.0,juillet 2020,juillet 2020,mensuelle,2020,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,aout 2020,906.0,906.0,aout 2020,aout 2020,mensuelle,2020,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,septembre 2020,743.0,743.0,septembre 2020,septembre 2020,mensuelle,2020,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,octobre 2020,807.0,807.0,octobre 2020,octobre 2020,mensuelle,2020,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,novembre 2020,847.0,847.0,novembre 2020,novembre 2020,mensuelle,2020,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,decembre 2020,833.0,833.0,decembre 2020,decembre 2020,mensuelle,2020,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,janvier 2021,796.0,796.0,janvier 2021,janvier 2021,mensuelle,2021,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,fevrier 2021,780.0,780.0,fevrier 2021,fevrier 2021,mensuelle,2021,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mars 2021,777.0,777.0,mars 2021,mars 2021,mensuelle,2021,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,avril 2021,821.0,821.0,avril 2021,avril 2021,mensuelle,2021,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mai 2021,846.0,846.0,mai 2021,mai 2021,mensuelle,2021,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juin 2021,908.0,908.0,juin 2021,juin 2021,mensuelle,2021,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juillet 2021,911.0,911.0,juillet 2021,juillet 2021,mensuelle,2021,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,aout 2021,824.0,824.0,aout 2021,aout 2021,mensuelle,2021,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,septembre 2021,824.0,824.0,septembre 2021,septembre 2021,mensuelle,2021,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,octobre 2021,996.0,996.0,octobre 2021,octobre 2021,mensuelle,2021,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,novembre 2021,968.0,968.0,novembre 2021,novembre 2021,mensuelle,2021,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,decembre 2021,890.0,890.0,decembre 2021,decembre 2021,mensuelle,2021,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,janvier 2022,886.0,886.0,janvier 2022,janvier 2022,mensuelle,2022,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,fevrier 2022,862.0,862.0,fevrier 2022,fevrier 2022,mensuelle,2022,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mars 2022,889.0,889.0,mars 2022,mars 2022,mensuelle,2022,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,avril 2022,863.0,863.0,avril 2022,avril 2022,mensuelle,2022,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mai 2022,862.0,862.0,mai 2022,mai 2022,mensuelle,2022,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juin 2022,931.0,931.0,juin 2022,juin 2022,mensuelle,2022,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juillet 2022,1083.0,1083.0,juillet 2022,juillet 2022,mensuelle,2022,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,aout 2022,1074.0,1074.0,aout 2022,aout 2022,mensuelle,2022,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,septembre 2022,1060.0,1060.0,septembre 2022,septembre 2022,mensuelle,2022,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,octobre 2022,1010.0,1010.0,octobre 2022,octobre 2022,mensuelle,2022,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,novembre 2022,1025.0,1025.0,novembre 2022,novembre 2022,mensuelle,2022,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,decembre 2022,984.0,984.0,decembre 2022,decembre 2022,mensuelle,2022,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,janvier 2023,919.0,919.0,janvier 2023,janvier 2023,mensuelle,2023,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,fevrier 2023,1044.0,1044.0,fevrier 2023,fevrier 2023,mensuelle,2023,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mars 2023,837.0,837.0,mars 2023,mars 2023,mensuelle,2023,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,avril 2023,862.0,862.0,avril 2023,avril 2023,mensuelle,2023,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mai 2023,1025.0,1025.0,mai 2023,mai 2023,mensuelle,2023,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juin 2023,1101.0,1101.0,juin 2023,juin 2023,mensuelle,2023,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juillet 2023,1095.0,1095.0,juillet 2023,juillet 2023,mensuelle,2023,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,aout 2023,1075.0,1075.0,aout 2023,aout 2023,mensuelle,2023,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,septembre 2023,1033.0,1033.0,septembre 2023,septembre 2023,mensuelle,2023,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,octobre 2023,1015.0,1015.0,octobre 2023,octobre 2023,mensuelle,2023,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,novembre 2023,1033.0,1033.0,novembre 2023,novembre 2023,mensuelle,2023,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,decembre 2023,980.0,980.0,decembre 2023,decembre 2023,mensuelle,2023,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,janvier 2024,1008.0,1008.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,fevrier 2024,923.0,923.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mars 2024,1022.0,1022.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,avril 2024,880.0,880.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mai 2024,954.0,954.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juin 2024,1014.0,1014.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juillet 2024,1174.0,1174.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,aout 2024,799.0,799.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,septembre 2024,923.0,923.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,octobre 2024,1084.0,1084.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,novembre 2024,1111.0,1111.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,decembre 2024,1123.0,1123.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,janvier 2025,1192.99956534565,1192.99956534565,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,fevrier 2025,1001.21429786657,1001.21429786657,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mars 2025,843.323339380074,843.323339380074,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,avril 2025,954.06269785889,954.06269785889,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,mai 2025,1031.47906761732,1031.47906761732,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juin 2025,1130.53713669249,1130.53713669249,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,juillet 2025,1351.27350920516,1351.27350920516,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,aout 2025,1361.81128955543,1361.81128955543,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Feuilles séchées de baobab,FCFA/kg,septembre 2025,1436.6887618626,1436.6887618626,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Gombo sec,FCFA/kg,novembre 2016,1538.0,1538.0,novembre 2016,novembre 2016,mensuelle,2016,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Gombo sec,FCFA/kg,decembre 2016,1631.0,1631.0,decembre 2016,decembre 2016,mensuelle,2016,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Gombo sec,FCFA/kg,janvier 2017,1490.0,1490.0,janvier 2017,janvier 2017,mensuelle,2017,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
