indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2023,337.0,337.0,septembre 2023,septembre 2023,mensuelle,2023,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,octobre 2023,346.0,346.0,octobre 2023,octobre 2023,mensuelle,2023,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2023,314.0,314.0,novembre 2023,novembre 2023,mensuelle,2023,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2023,329.0,329.0,decembre 2023,decembre 2023,mensuelle,2023,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2024,303.0,303.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2024,335.0,335.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2024,311.0,311.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2024,328.0,328.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2024,326.0,326.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2024,316.0,316.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2024,382.0,382.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2024,366.0,366.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2024,390.0,390.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,octobre 2024,380.0,380.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,novembre 2024,386.0,386.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,decembre 2024,382.0,382.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,janvier 2025,354.691882064419,354.691882064419,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,fevrier 2025,382.886538348933,382.886538348933,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mars 2025,398.173519270963,398.173519270963,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,avril 2025,404.739334911419,404.739334911419,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,mai 2025,392.485567237215,392.485567237215,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juin 2025,385.583073652562,385.583073652562,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,juillet 2025,409.215497492928,409.215497492928,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,aout 2025,381.304552579321,381.304552579321,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil),FCFA/kg,septembre 2025,365.438649317751,365.438649317751,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,novembre 2016,17472.0,17472.0,novembre 2016,novembre 2016,mensuelle,2016,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,decembre 2016,17167.0,17167.0,decembre 2016,decembre 2016,mensuelle,2016,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,janvier 2017,15167.0,15167.0,janvier 2017,janvier 2017,mensuelle,2017,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,fevrier 2017,15250.0,15250.0,fevrier 2017,fevrier 2017,mensuelle,2017,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mai 2017,17833.0,17833.0,mai 2017,mai 2017,mensuelle,2017,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juin 2017,21000.0,21000.0,juin 2017,juin 2017,mensuelle,2017,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juillet 2017,19083.0,19083.0,juillet 2017,juillet 2017,mensuelle,2017,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,septembre 2017,22167.0,22167.0,septembre 2017,septembre 2017,mensuelle,2017,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,janvier 2018,21333.0,21333.0,janvier 2018,janvier 2018,mensuelle,2018,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,fevrier 2018,21833.0,21833.0,fevrier 2018,fevrier 2018,mensuelle,2018,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mars 2018,21889.0,21889.0,mars 2018,mars 2018,mensuelle,2018,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,avril 2018,23556.0,23556.0,avril 2018,avril 2018,mensuelle,2018,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mai 2018,25222.0,25222.0,mai 2018,mai 2018,mensuelle,2018,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juin 2018,25556.0,25556.0,juin 2018,juin 2018,mensuelle,2018,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juillet 2018,25556.0,25556.0,juillet 2018,juillet 2018,mensuelle,2018,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,aout 2018,25556.0,25556.0,aout 2018,aout 2018,mensuelle,2018,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,septembre 2018,24222.0,24222.0,septembre 2018,septembre 2018,mensuelle,2018,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,octobre 2018,24083.0,24083.0,octobre 2018,octobre 2018,mensuelle,2018,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,novembre 2018,21000.0,21000.0,novembre 2018,novembre 2018,mensuelle,2018,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,decembre 2018,20000.0,20000.0,decembre 2018,decembre 2018,mensuelle,2018,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,janvier 2019,20000.0,20000.0,janvier 2019,janvier 2019,mensuelle,2019,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,fevrier 2019,17500.0,17500.0,fevrier 2019,fevrier 2019,mensuelle,2019,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mars 2019,16361.0,16361.0,mars 2019,mars 2019,mensuelle,2019,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,avril 2019,16694.0,16694.0,avril 2019,avril 2019,mensuelle,2019,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mai 2019,17167.0,17167.0,mai 2019,mai 2019,mensuelle,2019,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juin 2019,15417.0,15417.0,juin 2019,juin 2019,mensuelle,2019,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juillet 2019,14667.0,14667.0,juillet 2019,juillet 2019,mensuelle,2019,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,aout 2019,14667.0,14667.0,aout 2019,aout 2019,mensuelle,2019,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,septembre 2019,15333.0,15333.0,septembre 2019,septembre 2019,mensuelle,2019,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,octobre 2019,15375.0,15375.0,octobre 2019,octobre 2019,mensuelle,2019,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,novembre 2019,15000.0,15000.0,novembre 2019,novembre 2019,mensuelle,2019,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,decembre 2019,15167.0,15167.0,decembre 2019,decembre 2019,mensuelle,2019,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,janvier 2020,16000.0,16000.0,janvier 2020,janvier 2020,mensuelle,2020,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,fevrier 2020,16000.0,16000.0,fevrier 2020,fevrier 2020,mensuelle,2020,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mars 2020,16333.0,16333.0,mars 2020,mars 2020,mensuelle,2020,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,avril 2020,16333.0,16333.0,avril 2020,avril 2020,mensuelle,2020,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mai 2020,16667.0,16667.0,mai 2020,mai 2020,mensuelle,2020,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juin 2020,17000.0,17000.0,juin 2020,juin 2020,mensuelle,2020,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,juillet 2020,18500.0,18500.0,juillet 2020,juillet 2020,mensuelle,2020,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,aout 2020,19167.0,19167.0,aout 2020,aout 2020,mensuelle,2020,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,septembre 2020,19667.0,19667.0,septembre 2020,septembre 2020,mensuelle,2020,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,octobre 2020,20667.0,20667.0,octobre 2020,octobre 2020,mensuelle,2020,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,novembre 2020,20250.0,20250.0,novembre 2020,novembre 2020,mensuelle,2020,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,decembre 2020,18000.0,18000.0,decembre 2020,decembre 2020,mensuelle,2020,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,janvier 2021,17250.0,17250.0,janvier 2021,janvier 2021,mensuelle,2021,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,fevrier 2021,17917.0,17917.0,fevrier 2021,fevrier 2021,mensuelle,2021,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,mars 2021,19000.0,19000.0,mars 2021,mars 2021,mensuelle,2021,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Hauts Bassins,Mil (petit mil)1,FCFA/Sac de 100 kg,avril 2021,19333.0,19333.0,avril 2021,avril 2021,mensuelle,2021,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
