indicateur,age,sexe,annee,date_source,date,periode_normalisee,granularite_temporelle,valeur,region,projection_type,source_fichier
population_projettee,68,ensemble,2027,2027,2027,2027,annuelle,6113.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2028,2028,2028,2028,annuelle,2782.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2028,2028,2028,2028,annuelle,3125.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2028,2028,2028,2028,annuelle,5907.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2029,2029,2029,2029,annuelle,2922.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2029,2029,2029,2029,annuelle,3302.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2029,2029,2029,2029,annuelle,6224.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2030,2030,2030,2030,annuelle,2918.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2030,2030,2030,2030,annuelle,3241.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2030,2030,2030,2030,annuelle,6159.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2031,2031,2031,2031,annuelle,2815.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2031,2031,2031,2031,annuelle,3048.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2031,2031,2031,2031,annuelle,5863.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2032,2032,2032,2032,annuelle,2874.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2032,2032,2032,2032,annuelle,3092.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2032,2032,2032,2032,annuelle,5966.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2033,2033,2033,2033,annuelle,3000.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2033,2033,2033,2033,annuelle,3220.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2033,2033,2033,2033,annuelle,6220.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2034,2034,2034,2034,annuelle,3044.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2034,2034,2034,2034,annuelle,3284.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2034,2034,2034,2034,annuelle,6328.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,homme,2035,2035,2035,2035,annuelle,3280.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,femme,2035,2035,2035,2035,annuelle,3619.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,68,ensemble,2035,2035,2035,2035,annuelle,6899.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2020,2020,2020,2020,annuelle,2153.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2020,2020,2020,2020,annuelle,2210.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2020,2020,2020,2020,annuelle,4363.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2021,2021,2021,2021,annuelle,2106.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2021,2021,2021,2021,annuelle,2097.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2021,2021,2021,2021,annuelle,4203.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2022,2022,2022,2022,annuelle,2014.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2022,2022,2022,2022,annuelle,1934.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2022,2022,2022,2022,annuelle,3948.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2023,2023,2023,2023,annuelle,2067.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2023,2023,2023,2023,annuelle,1984.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2023,2023,2023,2023,annuelle,4051.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2024,2024,2024,2024,annuelle,2167.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2024,2024,2024,2024,annuelle,2100.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2024,2024,2024,2024,annuelle,4267.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2025,2025,2025,2025,annuelle,2201.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2025,2025,2025,2025,annuelle,2173.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2025,2025,2025,2025,annuelle,4374.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2026,2026,2026,2026,annuelle,2393.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2026,2026,2026,2026,annuelle,2477.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2026,2026,2026,2026,annuelle,4870.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2027,2027,2027,2027,annuelle,2676.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2027,2027,2027,2027,annuelle,2897.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2027,2027,2027,2027,annuelle,5573.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2028,2028,2028,2028,annuelle,2624.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2028,2028,2028,2028,annuelle,2919.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2028,2028,2028,2028,annuelle,5543.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2029,2029,2029,2029,annuelle,2650.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2029,2029,2029,2029,annuelle,2988.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2029,2029,2029,2029,annuelle,5638.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2030,2030,2030,2030,annuelle,2780.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2030,2030,2030,2030,annuelle,3152.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2030,2030,2030,2030,annuelle,5932.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2031,2031,2031,2031,annuelle,2777.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2031,2031,2031,2031,annuelle,3094.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2031,2031,2031,2031,annuelle,5871.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2032,2032,2032,2032,annuelle,2679.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2032,2032,2032,2032,annuelle,2911.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2032,2032,2032,2032,annuelle,5590.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2033,2033,2033,2033,annuelle,2737.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2033,2033,2033,2033,annuelle,2954.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2033,2033,2033,2033,annuelle,5691.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2034,2034,2034,2034,annuelle,2858.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2034,2034,2034,2034,annuelle,3078.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2034,2034,2034,2034,annuelle,5936.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,homme,2035,2035,2035,2035,annuelle,2901.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,femme,2035,2035,2035,2035,annuelle,3140.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,69,ensemble,2035,2035,2035,2035,annuelle,6041.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2020,2020,2020,2020,annuelle,2008.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2020,2020,2020,2020,annuelle,2070.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2020,2020,2020,2020,annuelle,4078.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2021,2021,2021,2021,annuelle,2034.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2021,2021,2021,2021,annuelle,2095.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2021,2021,2021,2021,annuelle,4129.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2022,2022,2022,2022,annuelle,1990.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2022,2022,2022,2022,annuelle,1988.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2022,2022,2022,2022,annuelle,3978.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2023,2023,2023,2023,annuelle,1903.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2023,2023,2023,2023,annuelle,1834.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2023,2023,2023,2023,annuelle,3737.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2024,2024,2024,2024,annuelle,1953.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2024,2024,2024,2024,annuelle,1882.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2024,2024,2024,2024,annuelle,3835.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2025,2025,2025,2025,annuelle,2048.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2025,2025,2025,2025,annuelle,1993.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2025,2025,2025,2025,annuelle,4041.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2026,2026,2026,2026,annuelle,2080.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2026,2026,2026,2026,annuelle,2061.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2026,2026,2026,2026,annuelle,4141.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2027,2027,2027,2027,annuelle,2263.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2027,2027,2027,2027,annuelle,2350.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2027,2027,2027,2027,annuelle,4613.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2028,2028,2028,2028,annuelle,2407.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2028,2028,2028,2028,annuelle,2627.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2028,2028,2028,2028,annuelle,5034.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2029,2029,2029,2029,annuelle,2490.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2029,2029,2029,2029,annuelle,2779.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2029,2029,2029,2029,annuelle,5269.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2030,2030,2030,2030,annuelle,2511.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2030,2030,2030,2030,annuelle,2841.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2030,2030,2030,2030,annuelle,5352.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2031,2031,2031,2031,annuelle,2635.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2031,2031,2031,2031,annuelle,2998.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2031,2031,2031,2031,annuelle,5633.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2032,2032,2032,2032,annuelle,2633.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2032,2032,2032,2032,annuelle,2943.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2032,2032,2032,2032,annuelle,5576.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2033,2033,2033,2033,annuelle,2542.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2033,2033,2033,2033,annuelle,2770.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2033,2033,2033,2033,annuelle,5312.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2034,2034,2034,2034,annuelle,2597.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2034,2034,2034,2034,annuelle,2812.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2034,2034,2034,2034,annuelle,5409.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,homme,2035,2035,2035,2035,annuelle,2714.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,femme,2035,2035,2035,2035,annuelle,2932.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,70,ensemble,2035,2035,2035,2035,annuelle,5646.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2020,2020,2020,2020,annuelle,1904.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2020,2020,2020,2020,annuelle,1960.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2020,2020,2020,2020,annuelle,3864.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2021,2021,2021,2021,annuelle,1907.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2021,2021,2021,2021,annuelle,1971.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2021,2021,2021,2021,annuelle,3878.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2022,2022,2022,2022,annuelle,1932.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2022,2022,2022,2022,annuelle,1995.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2022,2022,2022,2022,annuelle,3927.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2023,2023,2023,2023,annuelle,1890.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2023,2023,2023,2023,annuelle,1894.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2023,2023,2023,2023,annuelle,3784.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2024,2024,2024,2024,annuelle,1808.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2024,2024,2024,2024,annuelle,1748.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2024,2024,2024,2024,annuelle,3556.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2025,2025,2025,2025,annuelle,1857.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2025,2025,2025,2025,annuelle,1795.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2025,2025,2025,2025,annuelle,3652.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2026,2026,2026,2026,annuelle,1947.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2026,2026,2026,2026,annuelle,1900.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2026,2026,2026,2026,annuelle,3847.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2027,2027,2027,2027,annuelle,1977.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2027,2027,2027,2027,annuelle,1965.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2027,2027,2027,2027,annuelle,3942.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2028,2028,2028,2028,annuelle,2047.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2028,2028,2028,2028,annuelle,2142.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2028,2028,2028,2028,annuelle,4189.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2029,2029,2029,2029,annuelle,2296.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2029,2029,2029,2029,annuelle,2513.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2029,2029,2029,2029,annuelle,4809.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2030,2030,2030,2030,annuelle,2372.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2030,2030,2030,2030,annuelle,2655.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2030,2030,2030,2030,annuelle,5027.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2031,2031,2031,2031,annuelle,2393.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2031,2031,2031,2031,annuelle,2714.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2031,2031,2031,2031,annuelle,5107.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2032,2032,2032,2032,annuelle,2513.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2032,2032,2032,2032,annuelle,2865.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2032,2032,2032,2032,annuelle,5378.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2033,2033,2033,2033,annuelle,2511.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2033,2033,2033,2033,annuelle,2814.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2033,2033,2033,2033,annuelle,5325.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2034,2034,2034,2034,annuelle,2425.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2034,2034,2034,2034,annuelle,2650.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2034,2034,2034,2034,annuelle,5075.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,homme,2035,2035,2035,2035,annuelle,2479.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,femme,2035,2035,2035,2035,annuelle,2691.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,71,ensemble,2035,2035,2035,2035,annuelle,5170.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,72,homme,2020,2020,2020,2020,annuelle,1775.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,72,femme,2020,2020,2020,2020,annuelle,1806.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,72,ensemble,2020,2020,2020,2020,annuelle,3581.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,72,homme,2021,2021,2021,2021,annuelle,1808.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,72,femme,2021,2021,2021,2021,annuelle,1851.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
population_projettee,72,ensemble,2021,2021,2021,2021,annuelle,3659.0,GUIRIKO,projection_regional,GUIRIKO.xlsx - GUIRIKO.csv
