"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2022M12","247"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M1","237"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M2","244"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M3","254"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M4","248"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M5","251"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M6","228"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M7","227"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M8","228"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M9","227"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M10","227"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M11","215"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2023M12","197"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M1","194"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M2","200"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M3","203"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M4","210"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M5","218"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M6","217"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M7","264"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M8","271"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M9","286"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M10","282"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M11","236"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2024M12","246"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M1","245.896517046125"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M2","239.369859393409"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M3","242.534259870572"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M4","241.423933985044"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M5","251.327025498359"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M6","249.077934934398"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M7","237.530952102446"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M8","236.282768045722"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Maïs blanc","FCFA/kg","2025M9","229.152710091887"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2016M11","225"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2016M12","212"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2017M1","226"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2017M2","203"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2017M5","238"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2017M6","228"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2017M7","676"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2017M9","254"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M1","252"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M2","246"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M3","252"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M4","264"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M5","272"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M6","272"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M7","271"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M8","271"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M9","273"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M10","281"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M11","217"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2018M12","195"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M1","209"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M2","195"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M3","189"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M4","217"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M5","205"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M6","209"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M7","193"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M8","193"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M9","183"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M10","184"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M11","168"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2019M12","172"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M1","192"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M2","192"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M3","190"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M4","213"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M5","205"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M6","195"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M7","221"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M8","240"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M9","241"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M10","248"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M11","239"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2020M12","208"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M1","204"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M2","207"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M3","224"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M4","239"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M5","255"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M6","234"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M7","237"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M8","238"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M9","238"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M10","224"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M11","254"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2021M12","241"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M1","278"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M2","280"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M3","295"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M4","391"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M5","399"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M6","400"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M7","396"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M8","406"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M9","442"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M10","429"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M11","405"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2022M12","387"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M1","331"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M2","353"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M3","353"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M4","378"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M5","376"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M6","354"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M7","343"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M8","347"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M9","337"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M10","346"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M11","314"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2023M12","329"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M1","303"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M2","335"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M3","311"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M4","328"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M5","326"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M6","316"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M7","382"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M8","366"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M9","390"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M10","380"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M11","386"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2024M12","382"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2025M1","354.691882064419"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2025M2","382.886538348933"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2025M3","398.173519270963"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2025M4","404.739334911419"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2025M5","392.485567237215"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2025M6","385.583073652562"
"Prix moyens mensuels de quelques produits par région","Hauts Bassins","Mil (petit mil)","FCFA/kg","2025M7","409.215497492928"
