"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M5","83"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M6","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M7","98"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M8","100"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M9","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M10","98"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M11","98"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2020M12","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M1","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M2","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M3","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M4","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M5","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M6","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M7","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M8","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M9","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M10","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M11","106"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2021M12","99"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M1","83"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M2","84"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M3","78"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M4","80"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M5","98"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M6","93"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M7","81"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M8","76"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M9","73"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M10","71"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M11","71"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2022M12","70"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M1","70"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M2","69"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M3","70"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M4","70"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M5","68"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M6","70"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M7","70"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M8","66"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M9","64"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M10","66"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M11","66"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2023M12","66"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M1","66"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M2","66"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M3","68"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M4","69"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M5","65"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M6","65"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M7","78"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M8","78"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M9","76"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M10","73"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M11","73"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2024M12","84"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M1","83.4271"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M2","78.0880006863885"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M3","78.8432946220469"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M4","77.2632326411418"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M5","77.9144690372796"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M6","77.8511189352322"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M7","78.9080274445144"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M8","79.2775093102849"
"Prix moyens mensuels de quelques produits par région","Centre","Bois de chauffe arbre de brousse","FCFA/kg","2025M9","80.1162680135304"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M1","154.174002476291"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M2","148.899253594225"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M3","155.510441649079"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M4","188.369319147691"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M5","168.100398592494"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M6","167.758136722842"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M7","148.163210806988"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M8","138.781688499162"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M9","139.809629615174"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M10","145"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M11","157"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2016M12","162"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M1","161"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M2","156"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M3","129"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M4","142"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M5","135"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M6","139"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M7","159"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M8","159"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M9","164"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M10","167"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M11","155"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2017M12","160.805470383941"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M1","154.614616667135"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M2","151"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M3","151"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M4","138"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M5","145"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M6","147"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M7","150"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M8","122"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M9","114"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M10","118"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M11","127"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2018M12","154"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M1","165"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M2","157"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M3","151"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M4","136"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M5","150"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M6","150"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M7","153"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M8","147"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M9","146"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M10","155"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M11","168"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2019M12","172"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2020M1","166"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2020M2","166"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2020M3","166"
"Prix moyens mensuels de quelques produits par région","Centre","Charbon de bois","FCFA/kg","2020M4","140"
